X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,3346,3358,1297,223,790,4613,3388,4290
6,1575,904,1462,1859,2192,300,1909,1024
5,512,695,1033,1464,1162,479,183,204
4,55,202,199,179,155,52,35,26
3,2,4,18,3,5,3,2,0
2,0,1,1,0,0,2,1,0
1,0,0,0,0,0,0,0,0
