X,a,b,c,d,e,f,g,h
8,0,0,4,3,2,2,0,2
7,7,8,7,7,7,3,3,2
6,8,13,35,31,15,14,2,6
5,14,26,40,37,38,39,27,8
4,20,22,50,60,50,25,24,19
3,9,38,71,51,49,114,47,9
2,4,6,21,72,57,25,12,18
1,2,13,17,17,23,31,10,0
