X,a,b,c,d,e,f,g,h
8,3,0,1,1,1,1,1,3
7,9,9,10,6,6,5,4,8
6,17,16,21,45,10,13,6,61
5,13,76,26,41,49,22,156,15
4,19,26,149,88,78,233,27,59
3,81,171,117,498,590,171,131,59
2,38,433,170,291,448,81,851,37
1,19,67,364,22,41,174,12,13
