X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,16,15,3,0,1,37,19,17
6,24,23,18,22,32,45,69,42
5,41,39,30,30,48,42,50,66
4,20,18,12,7,15,22,27,28
3,13,3,8,6,12,6,7,7
2,5,8,4,5,4,2,4,0
1,0,0,0,0,0,0,0,0
