X,a,b,c,d,e,f,g,h
8,4,14,11,15,30,79,201,67
7,7,13,35,52,79,102,190,103
6,9,17,21,72,83,96,65,39
5,2,11,15,28,34,36,23,10
4,4,7,12,13,7,14,10,5
3,3,3,3,9,3,1,4,3
2,2,1,3,1,0,1,1,1
1,1,0,0,0,0,0,0,0
