X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,73,56,13,2,7,127,83,105
6,106,104,73,76,94,98,236,147
5,118,81,87,99,128,144,118,178
4,51,61,39,39,45,59,60,65
3,31,17,15,14,15,15,12,17
2,5,7,9,4,3,3,3,6
1,0,0,0,0,0,0,0,0
