X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,9,7,9,10,5,4,5,4
6,29,20,17,31,13,17,15,24
5,84,64,72,103,96,68,94,66
4,157,160,123,135,152,203,187,202
3,133,175,106,38,88,169,273,235
2,129,108,38,3,9,153,169,163
1,0,0,0,0,0,0,0,0
