X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,1228,1019,324,42,186,1703,1319,1734
6,977,706,634,629,955,506,1429,945
5,581,549,553,747,695,521,370,387
4,169,267,266,214,241,155,99,94
3,21,32,27,34,27,20,17,24
2,5,8,9,1,7,3,4,2
1,0,0,0,0,0,0,0,0
