X,a,b,c,d,e,f,g,h
8,20,19,14,18,11,7,5,5
7,48,46,40,30,26,10,11,27
6,34,30,31,30,15,14,10,13
5,23,28,24,40,31,9,16,12
4,20,24,29,38,26,17,13,16
3,16,32,36,55,69,47,25,15
2,26,38,69,105,86,50,26,22
1,86,109,136,187,172,141,51,59
