X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,9,6,3,3,4,2,3,3
6,8,12,3,10,3,11,9,12
5,23,17,15,28,30,24,34,28
4,41,33,26,31,37,53,53,53
3,30,42,21,8,14,42,61,47
2,20,16,4,0,2,26,28,28
1,0,0,0,0,0,0,0,0
