X,a,b,c,d,e,f,g,h
8,24,64,81,276,82,38,3,3
7,42,105,439,273,332,71,39,3
6,28,175,97,121,85,131,76,38
5,84,32,64,44,63,40,59,44
4,30,43,25,28,20,25,20,55
3,20,11,13,7,11,13,9,14
2,26,20,16,7,9,9,4,8
1,7,1,2,4,4,0,1,4
