X,a,b,c,d,e,f,g,h
8,0,0,0,0,1,0,0,0
7,1,1,1,1,1,0,0,0
6,4,3,5,6,7,6,6,1
5,2,8,7,10,11,9,15,4
4,1,16,25,29,52,30,27,14
3,7,22,47,80,97,99,79,49
2,11,13,31,63,80,94,197,126
1,10,20,19,23,30,78,237,87
