X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,11,3,12,14,3,9,4,3
6,33,25,33,50,38,46,15,36
5,156,126,165,337,337,144,151,130
4,405,377,397,459,464,470,362,393
3,534,570,421,138,298,422,890,762
2,751,642,215,14,55,831,846,854
1,0,0,0,0,0,0,0,0
