X,a,b,c,d,e,f,g,h
8,5,20,21,8,37,48,9,4
7,0,17,23,76,46,21,24,7
6,15,38,45,31,57,87,37,11
5,15,14,63,58,58,30,20,17
4,11,19,41,45,41,30,20,9
3,7,12,23,23,11,10,7,4
2,5,8,7,5,8,10,2,3
1,1,1,3,2,6,2,1,1
