X,a,b,c,d,e,f,g,h
8,0,1,1,3,2,2,0,2
7,5,7,9,8,10,13,1,2
6,6,21,35,43,11,15,6,4
5,28,48,55,54,68,48,55,20
4,42,23,65,97,78,49,32,35
3,14,68,134,73,85,184,85,13
2,3,13,26,113,98,41,18,28
1,3,29,24,27,33,48,19,5
