X,a,b,c,d,e,f,g,h
8,1,3,5,3,2,2,1,1
7,1,2,1,3,6,3,3,0
6,2,4,7,6,6,2,3,1
5,3,3,2,5,6,3,4,0
4,2,2,2,3,6,7,5,2
3,1,1,2,1,4,3,0,3
2,2,1,3,1,2,5,0,1
1,3,1,6,4,1,1,3,0
