X,a,b,c,d,e,f,g,h
8,2,0,3,2,4,0,0,0
7,1,0,2,2,1,1,2,0
6,0,2,5,3,3,5,3,2
5,2,1,10,5,6,8,1,4
4,1,1,9,3,7,7,3,0
3,1,3,4,8,5,6,3,1
2,3,2,4,3,3,4,0,2
1,0,1,1,1,3,4,1,1
