X,a,b,c,d,e,f,g,h
8,7,9,6,13,5,6,3,4
7,19,17,17,8,18,11,6,5
6,15,22,16,18,25,17,16,11
5,15,14,23,14,27,22,20,26
4,20,19,40,44,47,26,30,44
3,24,45,68,85,83,85,41,31
2,13,29,79,124,116,59,25,2
1,8,20,35,46,34,22,1,4
