X,a,b,c,d,e,f,g,h
8,2,6,5,5,6,12,4,1
7,1,6,18,29,21,14,10,2
6,5,8,14,25,26,26,11,4
5,3,9,20,21,22,17,7,8
4,2,7,18,15,11,21,9,1
3,1,2,5,13,8,6,4,7
2,3,4,4,5,0,5,1,2
1,0,1,0,1,0,0,0,0
