X,a,b,c,d,e,f,g,h
8,4,22,25,12,46,71,15,5
7,3,17,35,142,57,31,30,14
6,21,66,72,49,66,159,59,14
5,23,22,90,88,75,59,27,39
4,25,36,52,48,51,37,43,12
3,10,22,17,22,14,16,10,5
2,5,5,9,7,10,7,6,1
1,1,1,0,3,6,0,0,1
