X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,687,561,168,16,90,982,764,1024
6,631,501,420,393,578,404,1097,712
5,467,416,389,495,471,447,337,427
4,157,202,195,164,205,148,107,114
3,27,45,35,35,25,35,11,23
2,4,5,11,13,6,4,4,7
1,0,0,0,0,0,0,0,0
