X,a,b,c,d,e,f,g,h
8,18,48,77,174,66,42,6,4
7,43,75,306,204,249,73,35,6
6,23,130,95,109,67,107,66,36
5,59,36,52,41,42,38,55,33
4,27,30,21,29,19,29,14,33
3,15,10,14,17,14,11,5,17
2,32,20,11,10,5,13,2,8
1,3,4,3,4,2,1,0,5
