X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,93,66,17,2,12,165,121,137
6,135,120,86,100,118,128,316,176
5,144,103,108,126,153,163,141,207
4,58,67,43,46,61,71,61,76
3,29,16,18,16,10,17,11,18
2,5,11,13,7,2,3,4,8
1,0,0,0,0,0,0,0,0
