X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,1,2,0,0,0,1,1
6,0,3,1,3,2,1,1,0
5,4,4,6,6,7,4,11,0
4,5,15,21,27,39,29,15,13
3,2,17,54,86,108,104,74,41
2,14,45,59,102,145,218,372,261
1,28,70,65,26,53,142,863,283
