X,a,b,c,d,e,f,g,h
8,67,65,89,88,92,84,41,34
7,28,26,44,66,53,33,16,10
6,18,26,30,30,23,27,10,9
5,18,15,19,34,23,19,9,12
4,24,30,24,21,24,13,10,13
3,31,33,24,13,14,7,11,21
2,36,43,26,28,24,12,14,12
1,20,20,18,18,10,8,11,7
