X,a,b,c,d,e,f,g,h
8,2,3,22,23,17,25,3,1
7,2,16,15,31,46,13,46,5
6,8,15,27,22,38,21,22,5
5,8,10,19,20,27,15,6,2
4,8,15,13,31,20,11,7,6
3,6,5,13,11,8,6,5,6
2,5,5,4,4,6,7,1,1
1,1,4,6,7,2,2,1,1
