X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,1
3,0,2,4,1,8,6,6,2
2,2,12,28,26,49,55,125,80
1,13,142,156,7,121,49,1812,254
