X,a,b,c,d,e,f,g,h
8,16,8,1198,16,24,327,2,13
7,33,840,32,516,1077,22,1287,22
6,106,97,118,357,428,200,89,38
5,17,14,151,46,41,204,23,51
4,9,86,16,26,21,14,135,8
3,7,7,7,8,6,4,0,25
2,0,6,5,0,0,3,3,4
1,1,0,0,1,0,0,0,0
