X,a,b,c,d,e,f,g,h
8,19,96,140,30,125,161,2513,443
7,7,20,57,66,126,163,341,192
6,3,4,11,20,32,38,21,11
5,0,0,1,3,6,3,3,2
4,0,0,0,0,0,1,0,0
3,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
