X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,64,49,13,2,6,117,75,89
6,93,93,66,72,87,91,211,135
5,107,76,80,91,117,137,121,169
4,46,59,32,33,50,55,58,62
3,32,16,15,14,10,13,14,17
2,5,8,8,4,4,2,4,5
1,0,0,0,0,0,0,0,0
