X,a,b,c,d,e,f,g,h
8,13,20,18,26,16,9,4,8
7,61,56,55,33,36,20,10,22
6,43,26,32,41,32,20,11,17
5,31,26,39,47,43,19,18,13
4,23,35,37,49,35,24,9,13
3,31,35,46,66,65,65,45,34
2,33,47,96,126,110,62,34,21
1,164,166,241,330,329,249,79,86
