X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,2,5,1,2,1,4,4,1
6,8,3,16,41,28,23,5,17
5,132,163,214,729,704,160,174,137
4,698,498,1110,1480,1534,807,376,361
3,1063,935,1104,558,919,590,1530,1291
2,3179,3152,1202,70,395,3433,3182,3446
1,0,0,0,0,0,0,0,0
