X,a,b,c,d,e,f,g,h
8,20,62,81,288,71,32,6,2
7,38,91,463,270,318,66,37,3
6,33,169,93,122,85,126,57,37
5,89,42,62,38,58,38,60,40
4,29,43,24,22,15,24,18,52
3,16,9,13,8,11,9,9,14
2,28,20,13,3,10,7,8,4
1,3,2,2,1,3,0,2,4
