X,a,b,c,d,e,f,g,h
8,2,0,0,1,0,0,0,0
7,0,0,1,0,1,2,0,1
6,0,0,2,0,2,1,1,15
5,2,167,1,3,14,0,387,0
4,29,2,472,4,18,339,0,107
3,13,213,20,923,705,37,46,7
2,5,348,40,187,711,1,1225,2
1,1,0,2758,3,1,1030,0,1
