X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,14,14,11,12,4,2,4,3
6,30,25,31,30,19,28,19,24
5,111,87,93,162,140,90,117,83
4,218,224,191,192,224,272,246,253
3,210,250,160,59,123,229,422,362
2,224,192,60,6,15,283,277,282
1,0,0,0,0,0,0,0,0
