X,a,b,c,d,e,f,g,h
8,2,1,2,6,4,1,6,1
7,3,5,6,4,5,3,1,6
6,2,3,1,5,6,2,1,2
5,5,5,5,1,8,2,3,3
4,1,1,7,14,7,10,5,9
3,4,8,9,10,13,11,5,4
2,2,2,6,7,11,6,5,0
1,3,5,4,13,4,1,2,2
