X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,2,0,3,1,0,0,0
6,4,1,2,6,6,7,6,0
5,1,8,6,10,16,8,17,5
4,1,19,35,40,64,30,26,20
3,4,21,60,100,114,121,83,51
2,11,17,37,81,107,121,207,138
1,13,19,29,27,37,85,292,107
