X,a,b,c,d,e,f,g,h
8,4,12,11,20,28,61,142,49
7,8,12,38,47,87,104,179,88
6,4,15,28,75,77,85,72,49
5,6,15,13,24,35,39,31,14
4,2,10,7,9,11,9,19,13
3,4,5,4,11,5,3,3,5
2,1,3,1,2,2,1,1,1
1,1,1,0,0,0,0,0,0
