X,a,b,c,d,e,f,g,h
8,3,14,10,20,25,71,162,61
7,5,13,37,44,86,98,172,93
6,5,16,29,60,81,96,58,37
5,4,11,15,24,27,33,20,10
4,4,8,13,6,7,13,15,13
3,3,3,2,12,5,2,2,3
2,2,2,4,1,0,1,0,1
1,0,0,0,0,0,0,0,0
