X,a,b,c,d,e,f,g,h
8,3,30,87,2701,78,4,0,0
7,1,15,768,258,369,11,3,0
6,11,277,31,107,22,84,11,4
5,211,10,27,43,17,13,14,31
4,13,18,1,15,10,5,3,23
3,5,0,7,2,0,1,2,5
2,6,5,1,0,0,1,1,0
1,1,0,0,0,0,0,0,2
