X,a,b,c,d,e,f,g,h
8,2,0,2,0,1,0,0,0
7,9,9,12,1,6,6,3,6
6,18,18,14,28,17,10,8,31
5,11,34,23,25,37,15,63,12
4,5,18,70,56,45,75,18,25
3,45,48,75,169,217,94,71,38
2,21,187,65,130,172,53,324,13
1,16,46,98,24,23,91,8,10
