X,a,b,c,d,e,f,g,h
8,470,295,473,547,545,556,139,178
7,44,71,124,155,121,99,42,21
6,42,40,78,71,67,74,35,30
5,28,31,48,53,45,35,15,20
4,26,31,46,35,32,34,15,26
3,25,24,29,27,13,17,6,13
2,44,42,53,31,31,11,9,11
1,11,16,16,27,9,8,1,8
