X,a,b,c,d,e,f,g,h
8,1,7,40,4014,51,1,0,0
7,0,2,458,138,196,6,1,0
6,4,186,14,74,6,61,8,0
5,149,2,16,51,12,7,8,15
4,7,4,4,4,8,3,2,13
3,5,0,3,1,0,0,2,0
2,0,2,1,0,0,0,0,0
1,1,0,0,0,0,0,1,2
