X,a,b,c,d,e,f,g,h
8,0,3,2,3,3,11,3,2
7,0,1,7,7,12,6,5,1
6,2,3,8,17,16,14,3,2
5,1,3,9,7,12,12,7,3
4,1,3,3,16,7,10,7,2
3,0,4,4,7,5,2,4,2
2,3,1,2,2,3,4,2,1
1,0,2,1,0,0,0,0,0
