X,a,b,c,d,e,f,g,h
8,22,22,21,13,15,8,1,7
7,48,57,37,39,23,15,18,30
6,38,24,29,30,15,17,8,14
5,25,26,15,31,28,14,17,14
4,16,27,29,22,29,17,13,14
3,23,25,39,49,56,41,25,20
2,24,39,61,91,84,56,23,19
1,63,82,105,156,138,108,45,54
