X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,1453,1249,407,54,228,1993,1534,2007
6,1084,775,723,736,1059,523,1537,1020
5,593,605,612,857,775,565,363,397
4,173,285,277,235,255,148,98,101
3,21,30,38,31,23,19,20,17
2,4,4,5,2,6,2,4,2
1,0,0,0,0,0,0,0,0
