X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,224,159,40,3,24,351,247,332
6,264,227,169,183,233,209,535,346
5,237,199,184,212,248,258,232,302
4,96,91,88,85,85,106,75,90
3,32,35,24,32,21,26,16,21
2,10,7,13,11,4,5,6,4
1,0,0,0,0,0,0,0,0
