X,a,b,c,d,e,f,g,h
8,1,7,4,4,10,16,22,9
7,1,3,16,11,30,33,46,18
6,4,10,15,21,23,38,27,12
5,4,4,12,12,18,16,11,6
4,1,4,11,13,8,11,8,2
3,2,9,4,7,9,7,6,2
2,3,2,2,2,1,5,3,0
1,0,1,2,0,0,0,1,1
