X,a,b,c,d,e,f,g,h
8,7,11,21,23,6,4,1,5
7,34,55,51,49,35,15,8,18
6,22,20,37,58,27,14,14,14
5,26,19,40,46,48,16,17,14
4,30,28,56,51,45,31,22,23
3,40,58,55,96,99,75,63,48
2,44,49,103,170,130,96,48,17
1,414,288,473,677,652,524,142,167
