X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,3,2,7,13,10,6,12,5
6,30,19,33,68,63,73,28,37
5,191,222,298,767,759,229,221,164
4,750,689,1014,1117,1170,869,493,515
3,1148,1145,990,432,771,816,1656,1448
2,2449,2174,792,40,267,2521,2545,2704
1,0,0,0,0,0,0,0,0
