X,a,b,c,d,e,f,g,h
8,55,57,52,70,79,49,31,24
7,31,28,32,58,50,34,22,12
6,17,24,29,33,19,21,12,9
5,18,17,19,29,24,18,9,11
4,28,28,21,16,25,13,17,9
3,32,29,16,12,15,12,10,13
2,41,36,29,24,16,19,13,18
1,21,14,18,18,9,6,10,8
