X,a,b,c,d,e,f,g,h
8,4,5,34,27,25,37,5,2
7,4,30,26,61,46,22,80,6
6,18,25,43,34,52,55,28,16
5,9,20,36,30,42,26,17,3
4,18,16,24,35,26,17,6,10
3,11,7,16,18,13,11,12,12
2,7,9,6,6,4,6,2,4
1,3,6,3,3,3,5,5,0
