X,a,b,c,d,e,f,g,h
8,5,7,4,9,22,40,73,18
7,2,10,34,38,57,71,113,45
6,1,14,23,34,43,61,49,32
5,7,10,8,32,30,33,25,6
4,4,7,7,9,16,16,18,8
3,6,9,1,3,4,6,6,1
2,1,4,1,2,3,1,1,4
1,0,0,0,2,0,0,0,0
