X,a,b,c,d,e,f,g,h
8,1,2,1,4,5,1,2,1
7,1,8,7,7,4,2,3,3
6,0,12,11,15,5,7,2,3
5,12,17,24,20,26,21,13,3
4,7,13,26,23,25,15,9,5
3,2,13,32,27,31,47,27,4
2,6,7,12,32,26,13,6,2
1,0,3,5,13,14,19,3,0
