X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,1,0,0
7,0,3,2,2,0,2,0,4
6,3,5,4,9,7,7,4,3
5,3,6,13,12,12,5,12,5
4,4,9,24,28,31,35,30,13
3,5,17,36,43,42,45,53,29
2,6,13,21,40,50,60,72,45
1,4,12,11,11,15,41,59,38
