X,a,b,c,d,e,f,g,h
8,3,0,0,0,0,0,0,3
7,1,4,2,0,2,3,5,3
6,5,2,10,5,7,4,4,23
5,9,12,5,22,2,12,13,44
4,79,19,29,72,48,36,45,30
3,28,236,57,252,80,178,55,19
2,7,30,720,659,688,46,6,2
1,7,33,79,1314,58,5,1,0
