X,a,b,c,d,e,f,g,h
8,5,26,29,17,56,75,21,5
7,5,17,43,157,77,31,37,33
6,25,80,111,57,74,217,66,14
5,33,21,110,98,107,69,22,42
4,31,44,62,51,52,45,37,14
3,8,18,26,24,19,17,7,6
2,4,4,10,7,11,8,5,0
1,1,1,1,3,2,0,0,1
