X,a,b,c,d,e,f,g,h
8,9,19,18,11,40,97,280,106
7,7,14,32,54,87,122,218,125
6,8,13,27,76,94,95,75,32
5,3,11,16,39,38,23,20,8
4,4,3,17,16,6,12,9,7
3,2,4,3,4,4,3,4,1
2,2,1,2,1,0,1,0,0
1,0,0,0,0,0,0,0,0
