X,a,b,c,d,e,f,g,h
8,11,9,14,4,9,9,2,6
7,27,19,20,17,11,11,12,11
6,16,16,10,15,8,6,6,11
5,12,14,8,8,16,6,4,7
4,11,12,10,7,10,7,4,5
3,13,11,15,16,23,19,15,7
2,9,16,15,21,20,10,9,7
1,14,18,17,15,27,20,20,12
