X,a,b,c,d,e,f,g,h
8,1,2,0,0,0,0,0,0
7,1,1,1,2,1,0,1,1
6,3,0,6,8,11,11,6,6
5,2,7,11,20,29,14,15,1
4,4,11,43,42,44,47,17,24
3,3,23,61,74,81,65,70,45
2,2,21,37,50,90,88,135,69
1,7,20,19,24,38,48,149,89
