X,a,b,c,d,e,f,g,h
8,0,1,2,4,1,2,0,1
7,3,8,8,9,13,6,4,2
6,7,14,43,34,18,12,5,8
5,20,35,51,43,53,43,35,15
4,30,19,60,94,74,35,30,27
3,11,54,107,56,67,139,56,15
2,4,14,24,92,77,30,15,25
1,2,23,27,26,32,44,15,1
