X,a,b,c,d,e,f,g,h
8,2,0,0,0,1,1,0,0
7,15,8,16,6,13,11,6,5
6,18,26,21,45,25,17,8,46
5,20,69,36,55,48,34,90,21
4,17,28,115,95,80,152,32,42
3,81,121,103,313,402,159,115,60
2,31,305,135,252,281,87,603,24
1,18,78,179,28,39,146,10,12
