X,a,b,c,d,e,f,g,h
8,7,5,8,2,6,4,2,3
7,10,9,10,8,9,2,4,11
6,8,13,6,6,12,8,6,9
5,10,6,16,20,13,8,15,16
4,15,26,26,24,23,25,26,26
3,13,36,52,56,64,41,31,17
2,12,25,89,82,103,53,13,0
1,7,12,28,51,31,14,4,4
