X,a,b,c,d,e,f,g,h
8,7,6,42,36,30,53,5,2
7,4,42,32,68,60,20,99,8
6,25,27,44,42,60,58,30,20
5,13,15,31,36,39,32,16,6
4,18,24,31,35,37,23,8,14
3,5,10,14,21,20,8,5,8
2,4,18,6,3,6,10,2,1
1,2,5,3,7,4,6,1,0
